chunk_id,doc_id,source_filename,title,chunk_index,chunk_text,word_count
DOC01_CH357,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,357,"14.

To the Officer-in-charge of (name of jail or lunatic asylum or
other place, where the person is detained in custody) or to (name of
person).
You are hereby required to have the body of (name) now a
prisoner in your custody (or now in your custody) before this Court on
the day of __________ by 8-30 a.m. to be dealt with according to law and you shall abide by such order as shall in that behalf be made by this Court (if the prisoner is detai ned in public custody add) and unless
the said (name) shall be ordered by th is Court to be released, you shall,
after this Court shall have dispensed with his further attendance; cause
him to be conveyed, under safe and sure conduct, back to the said (jail
or asylum or other place of custody).
Given under my hand and the seal of this Court __________
this_________ day of _____________20__

____________________

Form No.11.
(Chapter 12, Rule 11)

(IN APPEAL AND REVISION)

I N D E X

Serial No.  Particulars   Exhibit No.  Page Nos.

Form No.12.
(Chapter 14, Rule 9)

PROCLAMATION
Relating to unclaimed  property to be issued under Section 523(2) of the Code.
Proclamation  is hereby made that (such and such property)  has been seized,
under the provision  of Section _______________  of the Code, at
__________________  (or in such a place), ____________ ___________  and is
now lying/stored  at___________________  in charge of
(such and such Officer.
Any person having a claim to the aforesaid  property is hereby required to
appear before me and establish the ownership  within six months of this date,
failing which the said property will be held at the disposal of Government  and
will be sold.

Date __________________  day of _______________  20__________

(Signature)  _____________
Magistrate

Form No.13.
(Chapter 14, Rule 12)
Notification of the sale",303
DOC01_CH358,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,358,"14.

IN THE COURT OF _____ JUDICIAL MAGISTRAT  AT _______________
Criminal Case No.______  of 20____
Complainant
Accused.
Notice is hereby given that this Court has decreed the sale of the
movable property,  involved in the abovementioned  case, and specified in the
schedule hereunto  annexed.
The said sale shall be by public auction and the property shall be divided
into lots as specified in the said schedule and put up for sale. Or it shall be
divided into lots at the time of the sale and shall be put to auction.
Provided no adjournment  order is issued in the meanwhile,  the said sale
shall be conducted  by
At _____ a.m./p.m.
On __________________
All those, interested  in the said auction, may attend personally  or
through their duly authorised  agents.
Additional  conditions  of the auction sale are as follows:‐
(1)  The details contained  in the following  schedule have been given
accordingly  to the best of the Court’s knowledge.  However,  the Court shall not
be held responsible  for any error or false information  or details contained  in this
proclamation.
(2)  The Officer conducting  the sale shall decide by what amount the auction
bids should be raised. Should there be any dispute regarding  the amount of the
auction‐bid or the person who offered it, the lots in question shall be re‐
auctioned  forthwith.

(3)  The highest bidder shall be declared to be the purchaser  of any lot,
provided always that he is legally qualified to bid, and provided that it shall be in
the discretion  of the Magistrate  or the Officer conduction  the sale to decline
acceptance  of the highest bid when the price offered appears so clearly
inadequate  as to make it advisable  to do so.
(4)  The Officer conducting  the sale may, if he finds it necessary,  adjourn the
sale recording  his reasons for such adjournment.
(5)  The price of each lot shall be paid at the time of the sale or as soon
thereafter  as the Officer conducting  the sale directs and in default of payment,
the property shall forthwith  be re‐auctioned  and re‐sold. Any deficiency  in the
price resulting upon such re‐sale shall be recovered  from the defaulting  bidder.
Issue this ______ day of __________  20_____ under the signature  and
the seal of the Court,

Magistrate
Schedule showing the property
Lot number Description  of the property for sale",387
DOC01_CH359,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,359,"14.

Form No.14.
(Chapter 14, Rule 17)
SALE PROCEEDINGS
List of the movable property sold by auction at in the Court of Magistrate  at
Criminal Case No._____  of 20____
The property mentioned  below intended for sale in the abovementioned
Criminal Case was sold today by public auction.
Sale commence  at __________  a.m./p.m.
The purchase price was recovered  from the highest bidder and he was given the
receipt and the property was given in his possession.
Date:  this __________  day of _________________  20____

Witnesses  ‐‐

(1) _______________ _______________

(2) _______________ _______________

Form No.15.
(Chapter 15, Rule 20)
FORM OF BOND

Where as, I, __________________ __________________ _________________
Inhabitant  of _______________ ____________ ____________ _____________
________________ ______________ _____________ ___________  have been
Appointed  to the office of __________________ _____________ ___________
__________________ __________________ _______________  and have been
Called upon to furnish security for the due discharge  of the trust of the said
office, and for the due account of all moneys, papers and other property which
shall come into my possession  or control by reason of any such office, I hereby
bind myself to pay the Government  of Sindh the amount of any loss or
defalcation  in my accounts,  and to deliver up any papers or other property
within such time and to such person as shall be demanded  by the person at the
head of the office to which I belong, such demand to be in writing and to be left
at my office or place of residence,  and in case of my making default herein I bind
myself to forfeit to Government  the sum of Rs.__________ __________/ ‐ (insert
the amount of the bond).

Date: _______________
(Signature)_ ____________
Magistrate

1 Serial
number of
sessions
trial
FORM No.",283
DOC01_CH360,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,360,"16.
(Chapter 17,  Rule 3)
Monthly statement  of Sessions Trial concluded  or pending in the Court of
Sessions Judge at __________  during the month of ___________  20______

2 Serial
number
and names
of accused

3 Sections
under
which
charged or
convicted

4 In jail or
on bail

5 Name of
Magistrate
who sent
up the
case

6 Order of
sent up Date of

7 Receipt by
Court of
Sessions of
calendar and
record from
Magistrate

8 Result of trial
in cases of
conviction
(Particulars
of sentence)

9A Witnesses
of facts Prosecution  No. of witnesses  examined  for

9B Formal
witnesses

9C Other
witnesses

10 Defence

11 No. of
days
occupied
in the trial
hearing
with dates
of hearing

Remarks",118
DOC01_CH365,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,365,"5. 1 Serial
No. FORM No.17.
(Chapter 17, Rule 4 )
Monthly statement  showing the state of criminal work in the district of ______________  during
the month of _____________20___________

Sessions trials

Criminal appeals

Jail appeals

Criminal revisions

Criminal miscellaneous
cases 2 Name of case

3 Pending
from the
last month

4 Institutions
and receipts
by transfer,
etc

5 Decided

6 Transfer to
other
district

7 Pending at
the end of
the month

8 Pending
over six
months

9 Particulars  of three
oldest cases with date
of institution

10 Remarks

1 Name of the Presiding Officer of
the Court FORM No.",100
DOC01_CH366,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,366,"18.
(Chapter 17,  Rule 5 )
Quarterly  statement  showing average duration of murder cases in _____________  Sessions Division for the  quarter ending

2 Number and
year of Sessions
trial

3 Date of sent up

4 Date of
decision

5 Number of days
taken in the
disposal of the
case

6 Duration
of case

7 Remarks

Total
Grand Total Sessions Judges

Additional  Sessions Judges

Assistant Sessions Judges

Judicial Magistrates

Class of Courts and name of Presiding
Officer FORM No.",78
DOC01_CH367,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,367,"19.
(Chapter 17,  Rule 6)
Quarterly  statement  showing the general result to criminal trials in the Courts of various classes
In the district of _________________  during the first/third  quarter of 20_________

2 Number of
cases
pending
from last
quarter

3 Number of
cases
disposed of
during the
quarter

4 Number of
cases
pending at
close of
quarter

5 Average
number of days
each case was
pending

6 Number of cases  pending
above three months
whether disposed of or
pending at the close of
the quarter

7 Pending over two
months Appeals

8 Pending over
six months

Remarks

1  Class of Court and name of Presiding OfficerFORM No.

16 Appealable  sentence passedOn summary  trial   17 Non‐appealable  sentence passed

18 Released on probation.
.

1  Class of Court and name of Presiding Officer.FORM No.",132
DOC01_CH368,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,368,"21.
(Chapter 17, Rule  7)
Annual statement  showing the punishment  inflicted by the various criminal Courts in the exercise of original jurisdiction
In the district of _________________  during the year 20_________
2  Death.Persons sentenced  to ____
3  Imprisonment  for life.

4  Penal servitude

5  With solitary confinementRigorous Imprisonment
6  Without solitary confinement

7  Simple

8  Forfeiture  of property

9  Fine

10 Security or recognizance  to keep the peace
or give  Persons
ordered to
find or give
11 Securities  for good behaviour

12 Security to keep the peacePersons
imprisoned  in
default of
13 Security for good behaviour

14 Amount of fineFine Details of punishment

15 Total amount of fines during the year

16 Total amount of fines realised during the year

17 Amount paid by way of compensation  u/s 544‐A

18 15 days and underImprisonment
19 6 months and under

20 2 years and under

21 7 years and under

22 Above 7 years

23  Remarks

SCHEDULE  OF OFFENCES
1‐ Punishable  under the Pakistan penal
Code.
Criminal conspiracy  Chapter V.A. 1

Nomenclature  of offences with Chapter and
section of the Pakistan Penal Code, or other
special law, applicable.

FORM No.",189
DOC01_CH369,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,369,"22
(Chapter 17,  Rule 7)
Annual statement  showing offences reported,  and persons tried,
discharged,  acquitted,  convicted  and sent up by Magistrates  for each offence
In the district of _________________  during the year 20_________
1 2 Schedule number of offence

3 Pending from the previous year
Offences
reported Number of cases
4 During the year

5 Complaints  dismissed  u/s 203

6 Otherwise  struck of as false

9 Brought to trial during year

10 Under trial during the year

11 Discharged

12 On withdrawal  from prosecution  Acquitted  Number of persons
13 Otherwise

14 SentencedConvicted
15 Released on probation.

16 Total Column Nos. 14 and 15

17 Sent up in Sessions Court

18 Died, escaped or transferred  to another district

19 Remaining  under trial at close of year

21  Remarks

‐(i)‐

Contd. On Page (ii)

Offence against the State ‐‐‐‐‐‐‐  Chapter VI
Offence against the Army, Navy and Air Force‐‐‐‐‐‐‐  Chapter VII.
Offence against the public tranquillity  ‐‐‐‐‐‐‐‐‐‐‐  Chapter VIII
Offence relating to public servant ‐‐‐‐‐‐‐‐‐ Chapter IX
Offence relating to elections ‐‐‐‐‐‐‐‐‐‐‐ Chapter IX‐A
Contempt’s  of the lawful authority  of public servants ‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐ Chapter X
False evidence & offence against public justice ‐‐‐‐‐‐ Chapter XI
Offence relating to (a) coin and (b( Govt. stamps separately  ‐‐‐‐‐‐‐‐ Chapter XII
Offence relating to weights and measures  ‐‐‐‐‐‐‐‐‐ Chapter XIII
Offence affecting the public health, safety, convenience  decency and morals ‐‐‐‐‐‐‐‐‐‐‐ Chapter XIV
Offence relating to religion ‐‐‐‐‐‐‐‐‐‐‐‐ Chapter XV
Offence affecting life ‐‐‐‐‐Chapter XVI (Section 302 to 338 H)
Wrongful  restrains and wrongful confinement  ‐‐‐‐‐‐‐‐‐ Chapter XVI‐A (Section 339 to 348)
Criminal force and assault, kidnapping,  forcible abduction,
slavery and forced labour ‐‐‐‐‐‐‐‐ Chapter XVI‐A (Sections 363 to 374)
Rape‐‐‐‐‐‐‐ Chapter XVI (Section 376)
Unnatural  offences ‐‐‐‐‐‐‐ Chapter XVI (Section 377)
Theft ‐‐‐‐‐‐‐ Chapter XVII (Section 379 to 382)
Extortion ‐‐‐‐‐‐‐‐‐‐  Chapter XVII (Section 384 to 389)
Robbery and dacoity ‐‐‐‐‐‐‐‐ Chapter XVII (Section 392 to 402)
Criminal misappropriation  of property ‐‐‐‐‐‐‐ Chapter XVII (Section 403 and 404)
Criminal breach of trust‐‐‐‐‐‐‐‐‐‐‐  Chapter XVII (Section 406 to 409)
Receiving  of stolen property ‐‐‐‐‐‐‐‐‐  Chapter XVII (Section 411 to 414)
Cheating‐‐‐‐‐‐‐‐‐  Chapter XVII (Section 417 to 420) 1

25`

‐(ii)‐

Contd. On Page (iii)",359
DOC01_CH370,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,370,"22

Fraudulent  deeds and dispositions  of property ‐‐‐‐‐‐‐‐‐‐‐ Chapter XVII (Sections 421 to 424)
Mischief‐‐‐‐‐‐‐‐  Chapter XVII (Sections 425 to 440)
Criminal trespass‐‐‐‐‐‐‐‐‐‐  Chapter XVII Sections 447 to 462)
Offences relating to Oil and Gas etc Chapter XVII‐A (Sections 412 B to 463 F)
Offences relating to documents  and to trade or property marks ‐‐‐‐‐‐‐ Chapter XVIII
Criminal breach of contracts  of service ‐‐‐‐‐‐‐‐  Chapter XIX
Offences relating to marriage ‐‐‐‐‐‐‐‐‐‐‐‐  Chapter XX
Offences against women ‐‐‐‐‐‐‐‐‐ Chapter XX‐A
Defamation ‐‐‐‐‐‐‐‐ Chapter XXI
Criminal intimidation,  insult and annoyance  ‐‐‐‐‐‐‐‐‐ Chapter XXII
Proceedings  under Chapter VIII‐, security for keeping the peace
Proceedings  under Chapter VIII‐‐‐‐‐‐‐  security for good behaviour
II Proceedings  under Special and Local Laws.

(a) Offence of Zina (Enforcement  of Hudood) Ordinance,  1979.
(b) Offence against Property (Enforcement  of Hudood) Ordinance,  1979.
(c) Offence of Qazaf  (Enforcement  of Hudood) Ordinance,  1979.
(d) Probation  Order, 1979.

Total 1

‐(iii)‐

FORM No.",151
DOC01_CH371,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,371,"23
(Chapter 17, Rule 7)
Annual statement  showing proceedings  of Judicial Magistrates  under the
Code of Criminal Procedure,  in the district
of‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐  during the year 20‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐ .

Nature of proceedings  Total number
of cases before
the Courts
during the year Number of
persons
concerned  Disposed of during the year  Remaining
Remarks Cases Persons
Cases Persons Discharged  Convicted
or
otherwise
subjected
to order
1  2 3 4 5 6  7  8 9",71
DOC01_CH372,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,372,"1. Proceedings  against
witnesses  under Chapter
VI‐C and Section 485.",10
DOC01_CH380,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,380,"7. Proceedings  in respect of
disposed of property
(Chapter XLII)

FORM No.24
(Chapter 17, Rule 7)
Annual statement  showing the number of witnesses  (including
complainants)  examined  and discharged  without examination,  the period
of their detention,  and the sum paid to them as diet and travelling
expenses  in the district
of‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐  during the year 20‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐ .

Class of Court
and name of
Presiding
Officer
Number of witnesses  discharge  after examination
Number of witnesses  discharges  without
examination
Total Columns 2 and 3
Percentage  of a Columns 2 to Column 4 Number of witnesses
discharged  after or
without examination
Percentage  of Columns 6 to Column 4 Expenses paid
under
Government
orders
Remarks On 1st day
On 2nd day
On 3rd day
After 3rd day
Number of witnesses  to whom payments
were made
Amount paid
Percentage  of Column 11 to Column 4
1  2  3  4 5 6 7 8 9 10 11 12 13 14",152
DOC01_CH382,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,382,"2. The Additional  Sessions Judges

In revision from..................Total
Grant Total 1

Court  FORM No.",14
DOC01_CH383,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,383,"25
(Chapter 17, Rule 7)
Annual statement  showing the result of revision in criminal cases in the district of ‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐  during the year 20‐‐‐‐‐‐‐‐‐‐
2  Total No. of appellants  including those
remaining  from previous year NUMBER OF PERSONS
3  Died, escaped or transferred  to another
district

4  Applications  rejected

5  Order reversed

6  Allowed or dismissed.

7  New trial or further enquiry ordered

8  Total, whose cases were disposed of
(Columns  3 to 7)

9  Remaining  at end of year

10 Instituted  during yearNUMBER OF CASES
11 Disposed of during year

12 Pending at end of year

13 Pending over two months

14 Pending over six months

15 Aggregate  No. of days during which the
applications  entered in Column 11 lasted

16 Average during of each case

17 Remarks

1 No. of Sessions and
Additional  Sessions Judges
who did both civil and
criminal work during the
year FORM No.",149
DOC01_CH384,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,384,"26.
(Chapter 17, Rule  7)
Annual statement  showing the number of Sessions Judge and Judicial Magistrate  employed  to dispose of criminal
work in the Judgeship  of ‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐  for the year 20‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐  2 No. of Sessions and
Additional  Sessions Judges
who did only criminal work
during the year
3 No. of Assistant Sessions
and Sessions and Sessions
Judges who did both civil
and criminal work during
the year
4 No. of Assistant Sessions
and Sessions and Sessions
Judges who did only
criminal work during the
year
5 No. of Judicial Magistrates
and Civil Judges.
6 No. of other stipendiary
Magistrates  permanently
employed  and any addition
temporarily  made in the cadre who
did both civil (excluding  revenue )
and criminal work during the year
7 No. of other stipendiary
Magistrates  permanently
employed  and any addition
temporarily  made in the cadre who
did criminal work during the year
8 No. of honorary Magistrates  sitting
singly
9 No. of benches of Magistrates  (not
members  of benches)
10 Remarks

1  No. of district
Tried on Complaint  FORM No.",173
DOC01_CH385,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,385,"27.
(Chapter 17, Rule 7)
Annual statement  showing the general result of trials in original Criminal Court of ‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐ district
for the year 20‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐
2  No. of persons

3  No. of cases

4 No. of cases which
ended in conviction

5 No. of persons
convicted  in cases

6  No. of cases
Tried undue the Pakistan
Penal Code or Code of
Criminal Procedure  on police
report
7  No. of persons

8 No. of cases which
ended in conviction

9 No. of persons
convicted  in cases

10 No. of cases
Tried undue other laws on
police report Tried undue Sec. 107, Criminal Procedure  Code.
11 No. of persons

12 No. of cases which
ended in conviction

13 No. of persons
convicted  in cases

14 On police reports No. of
persons
tried
15 On private
complaints

16 On police re‐ports No. of persons
let off on the
cases being
compromised
17 On private
complaints

18 On police reports No. of persons
let off because
the occasion in
connection
with which
proceedings
were taken
had passed
19 On private
complaints

20 On police reports No. of persons
let off on the
ground that
the
justification
for such
proceedings
had not been
established
21 On police
complaints

22 On police reports No. of
persons
actually
bound over
23 On private
complaints

24 Remarks

1 Nomenclature  of offence, with Chapter and",225
DOC01_CH386,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,386,"Section of the Penal Code, or other law,
applicable  FORM No.",11
DOC01_CH391,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,391,"3. Proceedings  under Sec. 106 of
Chap. VIII (security for keeping
the peace).",13
DOC01_CH393,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,393,"5. Forfeiture  of bail or
recognizance  under Chapter
XLII.
1 Nature of proceedings  FORM No.",15
DOC01_CH394,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,394,"29
(Chapter 17, Rule  8)
Annual statement  showing proceedings  of the Court of Sessions under the Code of Criminal Procedure  1898,
for  the District ‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐ during the year 20‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐‐   2

Total number
of cases before
the Court
during the year

Number of
persons
concerned
4 Cases Disposed of during the year   5

Discharged  Persons   6 Convicted  or
otherwise
subject to an
order

Cases Remaining    8

Persons

Remarks

FORM No.",69
DOC01_CH395,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,395,"30
(Chapter 17, Rule 8)
Annual statement  showing the result of appeals in criminal cases in the district
Of _________  during the year 20______

Courts Number of persons Number ofappeals
Aggregate  No. Of days during which the appeals
Entered in Column 12 lasted
Average
Remarks Total No. of appeals including those remaining
from previous year
Died, escaped or transferred  to another district
Appeals rejected
Sentence  or order confirmed
Sentence  reduced or otherwise  altered
Sentence  reversed
New trial or ordered
Total, whose cases were disposed of (Columns  3 to 8
Remaining  at the end of year
Preferred  during year
Disposed of during year
Pending at the end of year
Pending over two months
Pending over six months
1  2  3 4 5 6 7 89 10 11 12 13 14 15 16 17 18

The Court of
Sessions on
appeal from

Total

Grand Total

1 Serial No. FORM No.",148
DOC01_CH396,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,396,"31
(Chapter 17, Rule  8)
Annual statement  showing number of cases in which women were tried and convicted  for offence under Penal Code and/or Special Laws
during 20...............  by .............  2 Sessions
division
3 Name of
woman
4 Date of
offence
5 Section under
which convicted
6 Sentence  and
date thereof
7 Sentence   modified
in appeal.
8 Brief account
of the case

FORM No.",64
DOC01_CH397,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,397,"32
(Chapter 18, Rule 1)
Questionnaire
POINTS TO BE TAKEN INTO CONSIDERATION  WHILE
INSPECTION  OF THE COURT OF SESSIONS  AND OTHER COURTS
OF ADDITIONAL  SESSIONS  JUDGES BY INSPECTING  JUDGES",29
DOC01_CH398,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,398,"1.  Whether the distribution  of the work among the Judges is being done by
the District and Sessions Judges personally  or by the staff?",24
DOC01_CH399,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,399,2.  Whether the distribution  of work among the Judges is fair and equitable?,13
DOC01_CH400,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,400,"3.  Whether the Sessions Judges noticed any corrupt practice followed by
office in arranging  the daily boards of Judges?",19
DOC01_CH401,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,401,"4.  (a) Whether it is noticed that the orders for the new furniture and/or
repair of broken articles were usually placed with a particular  person or firm?
(b) |If yes, whether the orders were given to the said person or firm after
inviting the tender?
(c) Whether any corruption  was suspected  in that behalf in the Nazir’s
office?",58
DOC01_CH402,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,402,"5.  (a) Whether the furniture is in good condition  and whether any articles
need repairs.
(b) Whether the dead stock register is properly maintained?",24
DOC01_CH403,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,403,"6.  Whether it is noticed that the writs of the High Court were sent to the
lower Court promptly for compliance?",21
DOC01_CH404,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,404,"7.  Whether Register of Sessions Cases, Special Cases, Criminal Appeals,
Criminal Revision Applications,  Criminal Miscellaneous  Applications  and Dormant
Files Cases are maintained  properly and regularly?",25
DOC01_CH405,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,405,"8.  Whether all other prescribed  registers are also maintained  properly and
regularly?",12
DOC01_CH406,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,406,"9.  Whether any member of the staff is retained at the District Headquarters
or at the Taluka place for unusually  long time without good and sufficient
reasons?",27
DOC01_CH407,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,407,"10. Whether the casual leave was granted strictly in accordance  with the
rules?",13
DOC01_CH408,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,408,"11. Whether service books of the members  of the staff are maintained
properly by making all necessary  entries and regularly checked?",21
DOC01_CH409,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,409,"12. Whether select list of candidates  drawn up by the Recruitment
Committee  is checked by the Sessions Judge occasionally?",19
DOC01_CH410,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,410,"13. Whether the list of such candidates  is prepared  strictly in accordance
with the rules of the recruitment?",18
DOC01_CH411,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,411,"14. (a) Whether the departmental  inquiry against the members  of the staff is
ordered?
(b) Whether the record of proceeding  of the departmental  inquiry was in
proper order?
(c) Whether the inquiry and final decision were in proper order?",39
DOC01_CH412,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,412,"15. Whether the offices of the Court were inspected  occasionally  and the
duties assigned to the members  of the staff were found to have been fair and
adequate?",28
DOC01_CH413,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,413,"16. Whether the despatch books are properly maintained  by the members  of
the staff?",14
DOC01_CH414,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,414,"17. Whether the orders and judgements  are well reasonable  and the
evidences  have been appreciated  properly and procedures  have been followed
in trial.
District Court Record Room",27
DOC01_CH415,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,415,"18. Whether the records were carefully examined  within the prescribed  time
as and when they were received in the record room?",21
DOC01_CH416,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,416,"19. Whether the record room was found kept neat and tidy and the record
was arranged properly and deposited  without undue delay?",22
DOC01_CH417,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,417,"20. Whether the requisitions  for records were promptly attended to and the
record sent for by the Copying Department  and/or other offices and Courts
despatched  within the prescribed  time?",29
DOC01_CH418,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,418,"21. Whether the destruction  of record was taken up every year as per rules
contained  in the Civil Court Rules Record Act?",22
DOC01_CH419,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,419,"22. Whether it was noticed that any exhibits or other papers had remained  in
the copying department  unreturned  even after done with and/or without being
deposited  in the relevant bundles?",30
DOC01_CH420,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,420,"23. (a) Whether the applications  for return of documents  were properly
attended to and documents  returned promptly?
(b)If not what are the reasons for the delay?
The questions  pertaining  to the following  sections on Criminal side and
which are set out for the guidance of the Sessions Judges and the Inspecting
District Judges while inspecting  the Criminal side of the subordinate  Court shall
be considered  while inspecting  all the Sessions Courts Inspecting  Judges;
(1) Dormant File (Questions  Nos.35 to 39)
(2) Accounts Section (Questions  Nos. 40 to 62)
(3) Copying Section (Questions  Nos. 63 to 71)
(4) Property (Questions  Nos. 74 to 81)
(5) Library (Questions  Nos. 90 to 94)
(6) General (Questions  Nos.95 to 104)",116
DOC01_CH421,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,421,"24. The ascertaining  of the improvement  that has resulted in consequence  of
an earlier inspection  should form part of the work to be done at a later
inspection.  It should also be ascertained  whether the instructions  issued at the
time of previous inspection  have been complied  with and, if not, why not.
............... .............

FORM No.",56
DOC01_CH422,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,422,"33
(Chapter 18, Rule 2)
Summary  of information  regarding  Court to be inspected.
[To be complied  by the Court concerned  and kept ready.]",23
DOC01_CH424,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,424,"2. Magistrate  _____________ _____________
Length of Service ________________
Date of appointment  to court_______",13
DOC01_CH427,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,427,"5. No. of clerks _______________ _________

No. of peons _______________ _________
How many over five
Years in this Court. ____________ ________",21
DOC01_CH429,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,429,"7. The Court was last inspected  by __________

On _________________ _______________",11
DOC01_CH430,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,430,"8. Date of last destruction  of records
and how far destruction
is up‐to‐date. ______________ __________",15
